ID	Reference Type	Year	Author	Title	Journal Title	ISBN/ISSN	DOI	URL	Abstract	Volume	Issue	Pages	Keywords	Country	State	LatDD	LonDD	Livestock type	"If other, please specify"	Agroforestry type	"If other, please specify"	Comparator	"If other, please specify"	Productivity measure	"If other, please specify"	Effect on productivity	GHGEs/Carbon	"If multiple or other, please specify"	Effect on carbon/GHG measure	Water quantity	Water quality	Air quality	Soil erosion	Economics
Knowles1992_1198	Journal Article	1992	"Knowles, R. L.; Brann, G. M.; Brann, G. J."	An evaluation of agroforestry on a Bay of Plenty hill country farm	Proceedings of the New Zealand Grassland Association	0369-3902			"Between 1970 and 1991, 53 ha of Pinus radiata plantations (150 stems/ha) were established and managed (using family labour) in an agroforestry (silvopastoral) system on a 245 ha farm in the eastern Bay of Plenty, New Zealand. A further 30 ha of plantations are planned. Sheep are grazed among the trees within 18 months of planting, and older (beef) cattle are grazed within 5 years. Some care is taken to avoid browsing and debarking. About 135 stems/ha are pruned to height 6 m. A recently developed model (PC-STANDPAK) was used to evaluate current and projected yields, cash flow and profitability of 3 agroforestry options in comparison with conventional farming with no trees: (1) 135 stems/ha on 83 ha; (2) 225 stems/ha on 83 ha; and (3) 225 stems/ha on 70 ha. The results indicated that for farming to provide equivalent returns from the same land, gross margins would have to increase from NZ$29 to 60/livestock unit (LSU), or livestock carrying capacity would have to increase from 8 to 16 LSU/ha. Economic returns from option 1 were similar to returns from option 2, but option 2 is likely to produce logs of a superior quality and is, therefore, recommended. A method of financing initial costs based on sharing final revenues with investors is presented."	53		233-240	agroforestry; beef cattle; economics; farming systems; pines; profitability; silvopastoral systems; simulation; trees; woody plants	New Zealand	Paengaroa	-37.83	176.41	Mixture of sheep and cattle	Beef cattle 	Silvopasture		Baseline from implementation		Multiple	"Total productivity, livestock growth"	Positive								Positive
Kellas1995_1225	Journal Article	1995	"Kellas, J. D.; Bird, P. R.; Cumming, K. N.; Kearney, G. A.; Ashton, A. K."	"PASTURE PRODUCTION UNDER A SERIES OF PINUS RADIATA-PASTURE AGROFORESTRY SYSTEMS IN SOUTH-WEST VICTORIA, AUSTRALIA"	Australian Journal of Agricultural Research	Apr-09	10.1071/ar9951285	<Go to ISI>://WOS:A1995RZ13300015	"Net pasture production has been monitored over time on an on-going Pinus radiata-pasture agroforestry experiment located at Carngham, Victoria. Established in 1983 by thinning a 2-year-old plantation, the study contains five treatments (systems): open pasture (no trees), 60 trees/ha, 200 trees/ha wide-spaced, 200 trees/ha 5-row belt and 1360 trees/ha. Net pasture production was only weakly affected by the proximity of trees in the 60 trees/ha and 200 trees/ha wide-spaced systems. However, in the 200 trees/ha 5-row belt system, pasture production was often significantly less within the tree zone and at 1.5 m from the tree edge compared with production at 10.5 m from the tree edge. While there was a trend for greater pasture production at 10.5 m and 18 m from the tree line than occurred in the open pasture system, the width of pasture adjacent to the 5-row belts was too narrow (36 m) to demonstrate any shelter benefit on pasture production. From 1990 to 1992, pasture production (kg ha(-1)) for each system was similar. although production tended to decrease with increasing tree stocking. Following the cessation of pruning (1992), pasture production was significantly reduced by increased tree stocking, such that pasture production in the 200 trees/ha wide-spaced and 200 trees/ha 5-row belt systems was 60% and 69% and 23% and 67% of open pasture in 1993 and 1994 respectively."	46	6	284-297		Australia	Victoria	-37.58	143.55	Sheep		Silvopasture		Pasture without trees		Understory/pasture production		Decrease with increased tree density/cover/proximity								
Kallenbach2010_1248	Journal Article	2010	"Kallenbach, R. L.; Venable, E. B.; Kerley, M. S.; Bailey, N. J."	Stockpiled tall fescue and livestock performance in an early stage midwest silvopasture system	Agroforestry Systems	0167-4366	10.1007/s10457-010-9322-y	<Go to ISI>://WOS:000283706800005	"Using stockpiled forage can substantially reduce livestock feed costs over the winter. However, little is known about utilizing stockpiled forage in an early-stage silvopasture system. This study was conducted to determine if silvopasture production practices utilizing stockpiled forage influence stocker steer performance. The treatments were: (I) stockpiled forage in a non-forested pasture (OPEN) and (2) stockpiled forage in a silvopasture (TREE). Grazing began early December and ended in late February in each of 2 years. Each treatment was replicated-three times in a completely randomized design. Forage nutritive value, production, and steer average daily gain (ADG) for the OPEN and TREE treatments were not significantly different as long as the areas occupied by trees was excluded from analyses. When the area occupied by trees was included, the OPEN treatment produced more (P < 0.01) forage than the TREE treatment, with the OPEN producing 3510 kg ha(-1) and the TREE producing 2812 kg ha(-1). Average daily gain (P = 0.21) was 0.41 kg for the steers in the OPEN treatment and 0.37 kg for steers in the TREE treatment. Gain per ha was significantly different (P < 0.01); the OPEN treatment produced 193 kg of animal gain and the TREE treatment produced 125 kg of animal gain. Exclusion of the area under the tree row from the analysis changed the total gain per ha for the TREE treatment to 148 kg, but was still less (P = 0.01) than the OPEN treatment."	80	3	51-62		USA	Missouri	39.02	-92.74	Cattle		Silvopasture		Pasture without trees		Livestock growth		Decrease with increased tree density/cover/proximity								Mixed results (positive and negative)
Kallenbach2006_1249	Journal Article	2006	"Kallenbach, R. L.; Kerley, M. S.; Bishop-Hurley, G. J."	"Cumulative forage production, forage quality and livestock performance from an annual ryegrass and cereal rye mixture in a pine walnut silvopasture"	Agroforestry Systems	0167-4366	10.1007/s10457-005-6640-6	<Go to ISI>://WOS:000232840500004; https://link.springer.com/content/pdf/10.1007%2Fs10457-005-6640-6.pdf	"Annual ryegrass (Lolium multiflorum Lam.) and cereal rye (Secale cereale L.) pastures can extend the grazing season in the lower Midwest. There is little data from this region on the productivity of these forages in a silvopasture system. Our objective was to determine the forage and livestock production from annual ryegrass/cereal rye in a silvopasture versus an open (non-forested) system. This study was conducted near New Franklin, MO, USA. The treatments were (1) annual ryegrass/cereal rye planted into a 6- to 7-year-old stand of pitch pine (Pinus rigida Mill.) x loblolly pine (Pinus taeda L.) hybrids and black walnut (Juglans nigra L.) (TREE treatment) and (2) the same forages planted into pastures without trees (OPEN treatment). Marshall annual ryegrass and cereal rye were no-till seeded at 22 and 67 kg ha(-1)of pure live seed, respectively, on 18 September 2000 and 30 August 2001. Treatments were replicated three times in a randomized complete block. In March 2001 and 2002, three beef heifers were assigned to each pasture and rotationally grazed until early June. Cumulative forage production and quality were measured for each treatment. Cumulative forage production in the TREE treatment was reduced by approximately 20% compared to the OPEN treatment. However, beef heifer average daily gain and gain ha(-1) were equal for both treatments. Beef producers using a annual ryegrass/cereal rye in a silvopasture system likely would not sacrifice livestock production when hybrid pine and black walnut trees are 6- to 7-year-old when compared to an open pasture."	66	1	85-96		USA	Missouri	39.02	-92.74	Cattle		Silvopasture		Pasture without trees		Livestock growth		Mixed results (positive and negative)								Mixed results (positive and negative)
Joshi1999_1256	Journal Article	1999	"Joshi, M. R.; Lucas, R. J.; Sedcole, J. R.; Pollock, K. M.; Moot, D. J.; Mead, D. J."	Shading effects of Pinus radiata on productivity and feeding value of cocksfoot pasture	Agroforestry Forum				"Photosynthetic photon flux density (PPFD) measured under 9-year-old Pinus radiata trees on the Canterbury Plains of New Zealand was 18% of full sunlight under 650 trees ha-1, 40% at 300 trees ha-1 and 67% at 200 trees ha-1, compared with the ambient PPFD received above adjacent cocksfoot (Dactylis glomerata) pasture without trees. Pasture dry matter (DM) production at 18% ambient PPFD was halved compared with open pasture. At 40% and 67% ambient PPFD, shade reduced DM production less than water stress. At these intermediate shade levels in the dry 1998-99 season, DM production was 26% less than in open pasture without irrigation but only 9% less with irrigation. Apparent feeding value of shaded pasture was reduced because of decreases in pasture nutritive value (percentage digestible organic matter and percentage N of cocksfoot) and pasture bulk density, which may reduce animal intake through smaller bite size."	9	3	30-38	agroforestry systems; bulk density; forage; irrigation; light intensity; nutritive value; organic matter; pastures; pines; plant water relations; productivity; shade; silvopastoral systems; solar radiation; trees; water stress; woody plants	New Zealand		-43.65	172.47	Sheep		Silvopasture		Pasture without trees		Understory/pasture production		Decrease with increased tree density/cover/proximity								
Joffre1988_1269	Journal Article	1988	"Joffre, R.; Rambal, S."	Soil water improvement by trees in the rangelands of Southern Spain	"Acta Oecologica, Oecologia Plantarum"				"This study was done at 3 dehesa (oak woodland) sites in Andalusia, between April 1984 and July 1986. The tree layer of 2 of the sites (Castilblanco and El Pedroso) was dominated by Quercus rotundifolia, and the third (Cazalla) was dominated by Q. suber; average density of the trees was 45 per hectare. Water movement through the upper 150 cm of the soil was measured using a neutron probe (1) under the tree canopy, and (2) in the unshaded grass vegetation between canopies; measurements were also made of soil dry bulk density and texture. Dry bulk density and moisture release curves were significantly different in the 2 locations, with the water content always greater under the trees than in the open. Estimates of field capacity and the measured driest profiles provided the upper limit of soil water storage; trees always improved the storage capacity, which was 215-266 mm under trees and 137-172 mm in the open. By connecting graphically the points of equal water contents in a depth-time plane (represented here as isopleths, given in 2 colour plates, one for Castilblanco and the other for Cazalla), a powerful tool is obtained which provides comparisons of water flow in the contrasting locations. The different water contents are shown to lead to an important delay in surface moisture depletion under the trees. Most root systems of the herbaceous vegetation are located in this surface horizon. 'Rainfall efficiency' for fall recharge, defined as the rainfall/storage ratio, was greatest under the trees. The results are discussed in relation to various models which have examined the competition between trees and grasses for light and water, and introducing the role of herbivory, have shown the stability of the tree-grass system faced with disturbances."	9	4	215-220	Broadleaves; Dehesa grasslands; Forest influences; forests; Grasslands; ground cover; hydrology; Rangelands; soil; soil density; Soil physics; soil texture; Soil water; soil water balance; soil water regimes; trees; water relations; woody plants	Spain	Andalusia	37.44	-5.98	Unclear		Dehesa/Montado		Pasture without trees								Positive				
Hussain2009_1302	Journal Article	2009	"Hussain, Z.; Kemp, P. D.; Horne, D. J.; Jaya, I. K. D."	Pasture production under densely planted young willow and poplar in a silvopastoral system	Agroforestry Systems	0167-4366	10.1007/s10457-008-9195-5	<Go to ISI>://WOS:000266336800007	"New Zealand is subject to summer and autumn droughts that limit pasture growth. The planting of willow and poplar trees is one option used to provide green fodder during drought. However, there is a wide concern that such an option can reduce the overall understorey pasture growth. This study evaluated the comparative establishment and growth of densely planted young willow and poplar and their effects on understorey pasture growth. Two experiments were established for 2 years in Palmerston North and Masterton, North Island, New Zealand. In the first experiment, densely planted willow and poplar significantly reduced understorey pasture growth by 24 and 9%, respectively, mainly due to shade, but coupled with soil moisture deficit in summer. In the second experiment, pasture growth in a willow browse block was 52% of that in open pasture as a result of shade and differences in pasture species composition and management. Willow and poplar survival rates were similar (P > 0.05) after 2 years of establishment (100 vs. 90.5%, respectively). However, willow grew faster than poplar in height (1.90 vs. 1.35 m), stem diameter (43.5 vs. 32.6 mm), canopy diameter (69 vs. 34 cm) and number of shoots (8.7 vs. 2.3) at the age of 2 years."	76	2	2		New Zealand		-40.71	175.62	Sheep		Silvopasture	Fodder block	Pasture without trees		Understory/pasture production		Negative								
Hussain2009_1303	Journal Article	2009	"Hussain, M. Z.; Otieno, D. O.; Mirzae, H.; Li, Y. L.; Schmidt, M. W. T.; Siebke, L.; Foken, T.; Ribeiro, N. A.; Pereira, J. S.; Tenhunen, J. D."	CO2 exchange and biomass development of the herbaceous vegetation in the Portuguese montado ecosystem during spring	Agriculture Ecosystems & Environment	0167-8809	10.1016/j.agee.2009.03.008	<Go to ISI>://WOS:000266684400018	"Montado are spatially heterogeneous ecosystems that are economically important for the production of cork and herbaceous biomass that provide fodder for animals. Understanding of how trees and the herbaceous layer interact to determine pasture yield and the overall CO2 exchange of the herbaceous layer is crucial. Portable chambers were used to study CO2 exchange by the herbaceous layer component of the montado ecosystem in southern Portugal, Biomass, Net herbaceous layer CO2 exchange (NEE) and respiration (R-eco) were measured in the open and understory locations between March and May, during the active growing period. Parameter fits on the NEE data were performed using empirical hyperbolic light response model, while ecosystem respiration (R-eco) data were fitted with a two-parameter exponential model. Annual green biomass productions were 405.8 +/- 9.0 and 250.6 +/- 6.3 g m(-2) in the open and the understory, respectively. The respective maximum NEE during the day were -24.0 +/- 2.9 and -9.6 +/- 2.2 mu mol m(-2) s(-1) while maximum R-eco were 20.6 +/- 2.2 and 10.0 +/- 1.6 mu mol m(-2) s(-1), occurring in April. Photosynthetic photon flux density (PPFD) explained more that 70% of variations in daytime NEE while soil temperature at 10 cm depth (T-soil) explained >50% of the variations in R-eco under non-limiting soil moisture conditions. Both the herbaceous layer communities shared similar plant functional types and no significant difference in nutrient nitrogen (N) occurred between them. The two herbaceous layer components shared similar physiological characteristics and differences that arose in their CO2 uptake capacities and green biomass production were the result of microclimatic differences created by tree shading. (C) 2009 Elsevier B.V. All rights reserved."	132	01-Feb	293-294		Portugal		38.57	-7.91	Pasture without livestock		Dehesa/Montado		Pasture without trees		Understory/pasture production		Negative								
Husak2002_1305	Journal Article	2002	"Husak, A. L.; Grado, S. C."	Monetary benefits in a southern silvopastoral system	Southern Journal of Applied Forestry	0148-4419	10.1093/sjaf/26.3.159	<Go to ISI>://WOS:000180859200007	"In many regions of the United States, agroforestry has become an important land use alternative. In the South, silvopasture, which combines spatial and temporal growth of timber and livestock, is the most common form of agroforestry. An economic analysis was undertaken to demonstrate the monetary and wildlife benefits that can be accrued from a silvopastoral system in the southern United States. Wildlife-related activities as well as annual and periodic cash flows from timber and livestock sales were included in the analysis. Land expectation value (LEV), equivalent annual income (EAI), and rate of return (ROR) were compared for a silvopastoral system and four traditional southern monocultural systems. The profitability of silvopastoral systems is comparable to other land use systems. Silvopasture further provides opportunities for incorporating wildlife-related activities through hunting leases and possesses both quality and quantity of wildlife habitat not available in other systems. On average, the inclusion of hunting leases increases LEVs from 3.1 to 30.6% per acre over a range of lease and interest rates. Finally, results of this and other studies suggest that silvopasture is an environmentally and economically feasible alternative to traditional land uses."	26	3	365-376		USA	Southern USA	31.38	-83.22	Cattle		Silvopasture		No comparator		Multiple	"Total productivity, livestock growth"	Positive								Positive
Huntsinger1996_1308	Journal Article	1996	"Huntsinger, L."	"Grazing in a California silvopastoral system: Effects of defoliation season, intensity, and frequency on deerbrush, Ceanothus integerrimus Hook & Arn"	Agroforestry Systems	0167-4366	10.1007/bf00129633	<Go to ISI>://WOS:A1996VL15200006	"When understory species that suppress tree growth are preferred by livestock to tree species, selective herbivory has practical application for forest or woodland management as part of a silvopastoral agroforestry system. Results of two studies of the prescriptive application of selective grazing designed to suppress growth of a common understory shrub, deerbrush (Ceanothus integerrimus Hook. & Am.), to favor growth of conifer species are presented. Grazing for vegetation manipulation requires the same information needed to apply any chemical or mechanical method: knowledge of the effective timing, frequency, and intensity of application, and the selectivity of impact. The first study, a two-year series of grazing trials, examined the degree of cattle preference for deerbrush as compared to conifers, and response of deerbrush to grazing on a forest site. The second, a three-year study based on grazing trial results, used clipping to examine the specifics of deerbrush response to patterns of herbivory. Deerbrush was highly preferred by cattle in the grazing trials. Even at 90% utilization of the shrubs, no conifers were browsed. High degrees of utilization did not suppress shrub growth in the grazing trials. The clipping study found deerbrush significantly responsive to frequency and intensity of defoliation (P < 0.01), but not to season of use (P > 0.1). High intensity, frequent grazing is required to suppress the shrub. Intermediate prescriptions can be used to manage for various combinations of wildlife, timber, or forage-related objectives. These results and methods are applicable to any silvopastoral system where prescriptive grazing is used in conjunction with tree crops."	34	1	179-186		USA	California	38.31	-119.66	Cattle		Silvopasture		Forest without grazing		Understory/pasture production		Positive								
Howlett2011_1323	Journal Article	2011	"Howlett, David S.; Rosa Mosquera-Losada, M.; Nair, P. K. Ramachandran; Nair, Vimala D.; Rigueiro-Rodriguez, Antonio"	Soil Carbon Storage in Silvopastoral Systems and a Treeless Pasture in Northwestern Spain	Journal of Environmental Quality	0047-2425	10.2134/jeq2010.0145	<Go to ISI>://WOS:000289886000016; https://dl.sciencesocieties.org/publications/jeq/abstracts/40/3/825	"Soil particle size and land management practices are known to have considerable influence on carbon (C) storage in soils, but such information is lacking for silvopastoral systems in Spain. This study quantified the amounts of soil C stored at various depths to 100 cm under silvopastoral plots of radiata pine (Pinus radiata D. Don) and birch (Betula pendula Roth) in comparison to treeless pasture in Galicia, Spain. Soils were fractionated into three size classes (<53, 53-250, and 250-2000 mu m), and C stored in them and in the whole (nonfractionated) soil was determined. Overall, the C stock to 1 m ranged from 80.9 to 176.9 Mg ha(-1) in these soils. Up to 1 m depth, 78.82% of C was found in the 0- to 25-cm soil depth, with 12.9, 4.92, and 3.36% in the 25- to 50- ,50- to 75-, and 75- to 100-cm depths, respectively. Soils under birch at 0 to 25 cm stored more C in the 250- to 2000-mu m size class as compared with those under radiata pine; at that depth, pasture had more C than pine silvopasture in the smaller soil fractions (< 53 and 53-250 mu m). In the 75- to 100-cm depth, there was significantly more storage of C in the 250- to 2000-mu m fraction in both silvopastures as compared with the pasture. The higher storage of soil C in larger fraction size in lower soil depths of silvopasture suggests that planting of trees into traditional agricultural landscapes will promote longer-term storage of C in the soil."	40	3	581-593		Spain	Galicia	43.08	-7.57	Pasture without livestock		Silvopasture		Pasture without trees					Total soil carbon		Mixed results (positive and negative)					
Holmstrom2018_1341	Journal Article	2018	"Holmstrom, Kristina; Hessle, Anna; Andersson, Hans; Kumm, Karl-Ivar"	Merging Small Scattered Pastures into Large Pasture-Forest Mosaics Can Improve Profitability in Swedish Suckler-Based Beef Production	Land	2073-445X	10.3390/land7020058	<Go to ISI>://WOS:000436556500019	"A scattered structure of small pastures has negative effects on profitability in beef enterprises because small enclosures result in high labor costs per livestock unit. Moreover, larger enterprises distribute the costs across more livestock units and hence achieve lower operating costs. Creating larger coherent pastures makes it easier to increase herd size and yields positive effects due to economies of scale. This study on five Swedish organic cow-calf enterprises examined how profitability is affected by creating larger pastures from small scattered pastures and adjacent forest land. Additional income, additional costs, reduced income and reduced costs were taken into account using a partial budgeting technique. A change to larger coherent pastures was found to be profitable for all enterprises examined. Agri-environmental payments and supports were the most important benefit from creating larger pastures, followed by income increases and cost reductions resulting from economies of scale and improved consolidation. Income reductions due to premature final felling (clearcutting of forest land) and the opportunity cost of forest land did not have a major influence. To conclude, creating large coherent pasture-forest mosaics by merging small scattered enclosures is profitable for Swedish organic cow-calf enterprises."	7	2	939-944		Sweden	Gštaland	57.47	18.48	Cattle		Wood pasture		Other	Small pastures vs. large forest pastures											Positive
Holechek1981_1342	Journal Article	1981	"Holechek, J. L.; Vavra, M.; Skovlin, J."	Diet quality and performance of cattle on forest and grassland range	Journal of Animal Science	0021-8812			"The productivity of forest and grassland cattle range at 1080 to 1525 m altitude in Oregon, USA, was investigated in 1976, 1977 and 1978. Grassland was predominantly of Agropyron spicatum/Poa sandbergii and forest was of Pinus ponderosa/Festuca idahoensis, Pseudotsuga menziesii/Symphoricarpos albus and P. menziesii/Physocarpus malvaceus habitat types. At a stocking rate of 3.2 ha/AUM [not defined] gain/pasture with 18 pregnant yearling heifers was similar for both types in late spring but greater for forest cattle in early and late summer. If late summer rain was sufficient, grassland cattle gained more in autumn. Each pasture was also grazed by 4 cows with oesophageal fistulae from which 2 samples were collected fortnightly, and by 4 bullocks from which total faeces were collected. Crude protein of forages did not vary seasonally. Usually the forest diet had more protein, that of grassland being dependent on rainfall. Digestibility in vitro of organic matter was lower in grassland, except in autumn after rain."	53	2	71-75	cattle feeding; digestibility; grazing; nutritive value; pastures; pines; rangelands; trees; woody plants	USA	Oregon	45.23	-118.55	Cattle		Forest grazing		Pasture without trees		Livestock growth		Positive								
Helling2015_1376	Journal Article	2015	"Helling, Alexander P.; Conner, David S.; Heiss, Sarah N.; Berlin, Linda S."	Economic Analysis of Climate Change Best Management Practices in Vermont Agriculture	Agriculture-Basel	2077-0472	10.3390/agriculture5030879	<Go to ISI>://WOS:000364374500002	"Climate change impacts local agricultural systems in detectable and distinguishable ways from large-scale shifts in water, land, and weather patterns to regionally specific distributions of weeds, pests, and diseases. Best management practices for adapting to and mitigating the effects of climate change include modifications to farm production through adjusted intensity and product types and changing land use through crop siting and tillage practices. Farmer perceptions of risk and profitability of best management practices are key determinants of adoption, which traditional incentive programs like the Environmental Quality Incentive Program attempt to address by providing financial and technical support. To ensure that payments offered through these programs that maximize adoption, regional incentive payments must be based upon locally established costs. This paper focuses on the cost of implementing and maintaining climate change specific best management practices (CCBMPs) for twelve diverse farms in Vermont. Specifically, three CCBMPs for Vermont are examined: cover cropping, management intensive rotational grazing (MIRG), and riparian buffer strips. Results show the average cost for cover cropping is $129.24/acre, MIRG is $79.82/acre, and a tree based riparian buffer strip cost $807.33/acre. We conclude that existing incentive payments for cover cropping and MIRG are below costs, likely resulting in under-adoption."	5	3	68-pp		USA	Vermont	44.14	-72.6	Mixture of sheep and cattle		Riparian strip		Baseline from implementation		Multiple	"Total productivity, livestock growth"	Positive								Positive
Hedrick1969_1380	Journal Article	1969	"Hedrick, D. W.; Eller, B. R.; McArthur, J. A. B.; Pettit, R. D."	Steer grazing on mixed coniferous forest ranges in northeastern Oregon	Journal of Range Management	0022-409X	http://dx.doi.org/10.2307/3895874		"This study was undertaken to measure animal performance on pinegrass (Calamagrostis rubescens) range in early summer, using yearling steers. Daily liveweight gains averaged 1 Ib/animal for steers wintered at intermediate levels of nutrition. Early grazing was essential to obtain full utilization. -A.G.G.H."	22	5	185-206	animal production; coniferous forests; domestic animals; forests; grasses; grazing; livestock; liveweight; liveweight gain; nutrition; utilization	USA	Oregon	45.19	-117.32	Cattle		Forest grazing		Forest without grazing	Winter vs. Summer	Livestock growth		Positive								
Hawke1993_1392	Journal Article	1993	"Hawke, M. F.; Tombleson, J. D."	Production and interaction of pastures and shelterbelts in the central North Island	Proceedings of the New Zealand Grassland Association	0369-3902			"Many New Zealand farms contain shelterbelts which have generally been unmanaged, resulting in dubious shelter benefits and poor log values at harvest. The effect of a 6- and 7-row Pinus radiata shelterbelt on adjacent pasture production was monitored at Matea, Taupo, during 1992-93. Pasture production was measured at a range of distances parallel to the shelterbelts on both sides and on open pasture. A 15% increase in pasture production was recorded at 0.7 tree height distance on both sides of the shelterbelts. There was also a gradual trend of increasing dry matter production as distance from the shelterbelts increased. However, on average, the sheltered zone produced slightly less dry matter than the open pasture. Increases in soil and herbage nutrient levels close to the shelterbelt suggest that nutrient transfer by animals to the sheltered zones may have occurred. Shelterbelt tree growth was assessed and projected forward to maturity. Merchantable log volume at age 28 years was predicted to be 2300 msuperscript 3/km of shelterbelt. Based on current log prices the 7-row shelterbelt was estimated at age 28 years to have a net value of $130 000/km."	55		4-76	agroforestry systems; biomass production; forage; merchantable volume; nutrients; pastures; pines; plant composition; production; shelterbelts; silvopastoral systems; soil chemistry; trees; wood; woody plants; yield forecasting	New Zealand		-38.72	176.09	Mixture of sheep and cattle		Shelterbelt/Windbreak		Pasture without trees		Understory/pasture production		Mixed results (positive and negative)								
Hawke1993_1393	Journal Article	1993	"Hawke, M. F.; Rattray, P. V.; Percival, N. S."	Liveweight changes in sheep grazing a range of herbage allowances under Pinus radiata agroforestry regimes	Agroforestry Systems	0167-4366	http://dx.doi.org/10.1007/BF00704848		"Several improved pasture herbage feed allowances (1 to 5 kg dry matter/head/day) were offered to young sheep grazing under Pinus radiata grown at 0, 50, 100 and 200 stems per hectare at the Tikitere Forest Farming Research Area near Rotorua, New Zealand. Six trials were conducted, each for 30 d duration between spring 1986 and autumn 1988, at tree age 13-15 years and with livestock age 7-15 months. Mean liveweight gain over all trials for 0 (open pasture), 50, 100 and 200 stems per hectare was 170, 155, 136 and 94 g/sheep/day, respectively. Liveweight gain increased curvilinearly with increasing pasture allowance at all tree stockings and tended to level off above 3 kg green dry matter/head daily. Green matter pasture in vitro digestibility of the 'green' pasture fraction changed little with increasing tree stocking despite changes in pasture composition. Pine needle accumulation under the higher tree stockings depressed the quality of the total feed on offer. Details are given of differences in data between seasons. It is concluded that livestock performance under low tree stocking agroforestry regimes (i.e. less than the traditional 200 stems per hectare stocking) can be satisfactory, provided that pasture management encourages fresh nutritious feed."	23	1	29-91	agroforestry; grasses; grasslands; liveweight gain; management; pines; silvopastoral systems; stocking rate; trees; woodland grasslands; woody plants	New Zealand		-38.14	176.24	Sheep		Silvopasture		Pasture without trees		Livestock growth		Negative								
Hawke1999_1398	Journal Article	1999	"Hawke, M. F.; Gillingham, A. G.; Gray, M.; Dean, M."	The impact of shelterbelts in North Island East Coast dryland regions	Proceedings of the New Zealand Grassland Association	0369-3902			"Shelterbelts are a feature of the New Zealand landscape and in the dryland East Coast regions of the North Island, are seen in a diversity of planting patterns, species and silvicultural practices. To date, their economic benefits have not been assessed, partly because of the difficulty in evaluating the many interrelated pasture, soil, animal and forestry factors. Recent shelterbelt research in New Zealand has been conducted as a collaborative approach by AgResearch, Forest Research and Hort Research. Results of pasture, soil and tree measurements in the East Coast region indicate that shelterbelts, however managed, do not significantly increase pasture production in the sheltered zone. The competitive effects of trees reduce soil moisture in zones close to the shelter, which also encourages the accumulation of dung and urine nutrients in this zone by animals seeking protection. The modification in resting patterns as a result of shelter may be reflected in improved animal welfare and production but this was not measured. The value of timber from shelterbelts on the East Coast indicates that they have a role in diversifying farming income and offering a modified land use, which will help to sustain productive farming practices."	61		143-152	agroforestry systems; animal welfare; economic evaluation; farming systems; grassland management; grasslands; income; land use; livestock farming; nutrients; pastures; shelter; shelterbelts; silvopastoral systems; soil fertility; soil water content	New Zealand		-39.76	176.7	Mixture of sheep and cattle		Shelterbelt/Windbreak		Baseline from implementation		Total productivity (pasture + trees)		Mixed results (positive and negative)								Positive
Hawke1991_1400	Journal Article	1991	"Hawke, M. F."	Pasture production and animal performance under pine agroforestry in New Zealand	Forest Ecology and Management	03781127 (ISSN)	10.1016/0378-1127(91)90210-M	https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026270529&doi=10.1016%2f0378-1127%2891%2990210-M&partnerID=40&md5=16a19990db756974acf820cc6130a7ae	"Interactions between trees (Pinus radiata), pastures and animals on farmland have been measured in New Zealand for 17 years. P. radiata is grown across a wide range of sites in New Zealand and under several management regimes. For agroforestry, P. radiata is usually grown under a direct sawlog regime with final tree stockings of around 200 stems/ha. Lower tree stockings allow pasture production well into the rotation (tree age 15) to the extent that at 100 stems/ha, pasture growth is 32% that of open pasture (no trees). Pasture growth declines with increasing tree stocking and age. Pasture botanical composition changes from high producing temperature pasture species to low fertility grasses and legumes. Under closely spaced pines, high levels of accumulated decaying needles smother the remaining pasture. Sheep performance generally declines with time in a totally planted agroforestry site. Feed quality (in vitro digestibility) of pasture decreases with increasing tree stocking. Factors affecting livestock performance in temperate agroforestry include class and species of stock, livestock shelter, pasture management, gastrointestinal parasite populations and ingestion of decaying pine needles. The significance of these factors and the benefits of agroforestry to the New Zealand scene are discussed. Â© 1991."	45	01-Apr	159-164	agroforestry; livestock; pine; sheep; shelter; New Zealand; Ovis aries; Pinus radiata	New Zealand		-38.07	176.34	Mixture of sheep and cattle		Silvopasture		Pasture without trees		Total productivity (pasture + trees)		Negative								
