ID	Reference Type	Year	Author	Title	Journal Title	ISBN/ISSN	DOI	URL	Abstract	Volume	Issue	Pages	Keywords	Country	State	LatDD	LonDD	Livestock type	"If other, please specify"	Agroforestry type	"If other, please specify"	Comparator	"If other, please specify"	Productivity measure	"If other, please specify"	Effect on productivity	GHGEs/Carbon	"If multiple or other, please specify"	Effect on carbon/GHG measure	Water quantity	Water quality	Air quality	Soil erosion	Economics
Saggar2001_380	Journal Article	2001	"Saggar, S.; Hedley, C. B.; Salt, G. J."	"Soil microbial biomass, metabolic quotient, and carbon and nitrogen mineralisation in 25-year-old Pinus radiata agroforestry regimes"	Australian Journal of Soil Research	Apr-73	10.1071/sr00012	<Go to ISI>://WOS:000168284000003	"To understand the effects of agroforestry on soil biological processes we assessed the conditions in Pinus radiata plantations of 50, 100, 200, and 400 stems/ha after 25 years of growth, and in a grassland. Agroforestry resulted in a 15-25% decline in soil organic C and N compared with grassland, and had a significant negative influence on soil microbial biomass. There was less microbial C and N in soils under 50-400 stems/ha of P. radiata than in soils under grassland (0 stems/ha). Soil carbon decomposition and microbial activity were measured by trapping the carbon dioxide produced by incubating soils over a 60-week period. The results showed that soil C decomposition rates were similar to1.5 times as much (c. 15 mg CO2-C/kg soil) in soil from grassland as in that from plots with 50 or100 stems/ha (c. 10 mg CO2-C/kg soil), and were further reduced to one half (c. 5.5 mg CO2-C/kg soil) in the plots with 200 or 400 stems/ha. The soils under P. radiata gave off less carbon dioxide per unit of biomass (the metabolic quotient) than soils under grassland. These shifts in microbial biomass and its metabolic quotients appear to be associated with differences in the quantity and 'quality' of inputs and soil organic matter decomposition rates, and to reflect the land use change from grassland to forest. Given the general ability of soil microbial biomass to recolonise depopulated areas after tree harvest, we see no problem in restoring populations of these soil organisms vital in controlling nutrient cycling after tree felling, provided adequate adjustments to soil pH are made."	39	3	390-395		New Zealand		-38.9	175.84	Sheep		Silvopasture		Pasture without trees					Soil organic carbon		Negative					
Rodrigues2015_422	Journal Article	2015	"Rodrigues, Ana Raquel; Silva, Emanuelle; Santos, Gustavo; Coutinho, João; Madeira, Manuel"	Do improved pastures affect enzymatic activity and C and N dynamics in soils of the montado system?	Revista de Ciências Agrárias	0871-018X	10.19084/rca15138	<Go to ISI>://SCIELO:S0871-018X2015000400006	"Vast montado areas are threatened by degradation, as the result of a long history of land use changes. Since improved pastures have been installed aiming soil quality improvement and system sustainability, it is crucial to evaluate the effects of these management changes on soil organic matter status and soil biological activity, as soil quality indicators. Therefore, a 35-yr old improved pasture and a natural pasture were studied, considering areas beneath tree canopy and in the open. Total organic C, total N, hot water soluble (HWS) and particulate (POM) C, microbial biomass C (MBC) and N (MBN), C mineralization rate (CMR) and net N mineralization rate (NMR) were determined. In addition, for a 1-yr period, soil β-glucosidase, urease, proteases and acid phosphomonoesterase were periodically determined. Improved pasture promoted the increase of soil C and N through POM-C increment, particularly beneath the trees canopies. The two study pastures did not show differences regarding soil microbial biomass, but variations in CMR, HWS-C and N availability (proteases and urease activities) suggest divergent soil microbial communities. Tree regulator role on C, N and P transformation processes in soil was confirmed. um longo historial de modificações de uso. Nalgumas áreas foram instaladas pastagens melhoradas, visando melhoria da qualidade do solo e a sustentabilidade do sistema. Os efeitos desta alteração de gestão foram avaliados comparando uma pastagem melhorada com 35 anos e uma pastagem natural, considerando-se áreas sob e fora da influência das copas. Determinaram-se os teores de C orgâncio e N total, de C das fracções solúvel em água quente (HWS) e particulada (POM) e de C e de N na biomassa microbiana (MBC e MBN), e as taxas de mineralização de C e N (CMR e NMR). Determinaram-se ainda periodicamente as actividades das enzimas β-glucosidase, urease, proteases e fosfomonoesterase ácida do solo. A pastagem melhorada promoveu o aumento de C e N do solo através do aumento do C da POM, principalmente em áreas sob a copa das árvores. A biomassa microbiana do solo não distinguiu as duas pastagens, mas diferenças na CMR, no C-HWS e na disponibilização de N (actividade das proteases e da urease) sugerem comunidades microbianas do solo divergentes. Confirmou-se o papel regulador das árvores sobre os processos de transformação do C, do N e do P no solo."	38	4	159-167		Portugal		39.07	-7.3	Sheep	Sheep and pigs	Dehesa/Montado		Pasture without trees					Soil organic carbon		Positive					
Read2010_470	Journal Article	2010	"Read, Z.; Field, J.; Greene, R."	"Estimating the carbon sequestration potential of agricultural soil reforested with directly seeded native vegetation belts around Canberra, Southern Tablelands, NSW"	"Proceedings of the 19th World Congress of Soil Science: Soil solutions for a changing world, Brisbane, Australia, 1-6 August 2010. Working Group 4.1 Carbon sequestation on degraded lands"			http://www.iuss.org/19th%20WCSS/Symposium/pdf/0100.pdf	"Sowing native vegetation tree belts on agricultural soils using direct seeding is a technique that has been carried out by Greening Australia in the Australian Capital region for many years. It results in improved landscape biodiversity and habitat, provides shelter for pastures, crops and livestock and protects soil from erosion. Initial research identified a range of changes the vegetation belts make to the physical and chemical functions of soils including: an increase in the thickness of the surface litter and depth of the Ao horizon. This leads to a commensurate increase in total soil organic C; a reduction in bulk density; an increase in total nitrogen; and a decrease in pH and effective CEC. The study also used the Landscape Function Analysis method and found a significant improvement in the three functional indices: infiltration, nutrient cycling and stability. These findings are being investigated as part of a new study which aims to develop a model to estimate the C sequestration potential of agricultural soils in which vegetation belts have been established. Additionally, the chemical nature of the soil organic C in the vegetation belts will be compared with C from adjacent grassland soils to identify whether the trees are sequestering a more stable form of soil C than the grasslands. The soil biological and ecological characteristics are being analysed as part of the research."			4801-4829	afforestation; agricultural soils; biodiversity; bulk density; carbon; carbon sequestration; cation exchange capacity; cycling; direct sowing; erosion; erosion control; estimation; grassland soils; grasslands; habitats; infiltration; nitrogen; nutrients; soil chemical properties; soil density; soil organic matter; soil pH; soil physical properties; soil types; vegetation	Australia	New South Wales	-35.28	149.12	Pasture without livestock		Shelterbelt/Windbreak		Pasture without trees					Soil organic carbon		Positive					
Power2003_520	Journal Article	2003	"Power, I. L.; Thorrold, B. S.; Balks, M. R."	"Soil properties and nitrogen availability in silvopastoral plantings of Acacia melanoxylon in North Island, New Zealand"	Agroforestry Systems	0167-4366	10.1023/a:1024838311287	<Go to ISI>://WOS:000184336900006	"Acacia melanoxylon, a N-2-fixing timber tree occurring naturally in eastern Australia, is now promoted as a component of silvopastoral systems; but the interaction of the tree with pasture and soils has not been adequately studied. This study investigated the effects of Acacia melanoxylon on soil nitrogen (N) levels, N availability, soil pH, bulk density, organic carbon, C: N ratios and soil moisture in three separate silvopastoral sites with contrasting soil types in the North Island of New Zealand. At each site four tree stocking rates were studied (0, 500, 800, and 1700 stems ha(-1)). The trees were nine years old at the time of the study. Soil samples from each study site were taken once at three depths (0 to 75 mm, 75 to 150 mm, and 150 to 300 mm), with three replicates per tree stocking rate. Soil analyses showed that although there were differences between soil types, few statistically significant differences occurred due to tree stocking rate. A greenhouse pot trial growing ryegrass (Lolium multiflorum L. cv. 'Concord') in soil from the 'A' horizon of each soil type from under the trees and the open pasture found that ryegrass yield, N uptake and N supply increased with increasing tree stocking rate. Increased N supply under the trees, coupled with greater soil moisture compared to the open pasture may have accounted for the higher pasture yield under Acacia melanoxylon compared to non dinitrogen fixing tree species. This study suggested that Acacia melanoxylon in a silvopastoral system had the potential to increase soil N availability."	57	3	261-264		New Zealand		-40.900557	174.885971	Mixture of sheep and cattle		Silvopasture		Pasture without trees		Understory/pasture production		Positive	Soil organic carbon		No effect					
Petersen2003_559	Journal Article	2003	"Petersen, E.; Schilizzi, S.; Bennett, D."	Greenhouse gas and groundwater recharge abatement benefits of tree crops in south-western Australian farming systems	Australian Journal of Agricultural and Resource Economics	1364-985X	10.1111/1467-8489.00210	<Go to ISI>://WOS:000183773100003	"The indirect benefits of a commercial tree crop for greenhouse gas and groundwater recharge abatement are analysed. Oil mallees are introduced into a whole-farm linear programming model as a source of income, an offset to greenhouse gas emissions from the mixed sheep and cropping enterprises and as a source of groundwater recharge abatement. The profitability of oil mallees is found to be very sensitive to the discount rate, yield and price assumptions and the relative profitability of other farm enterprises (especially the wool enterprise). Under standard assumptions where oil mallees are profitable, the trees significantly reduced greenhouse gas emissions and groundwater recharge and the farm remains profitable. If farm-level policies are introduced for greenhouse gas abatement, without tree crops or some other technological change, the current farming systems would fail and be replaced by alternative land uses."	47	2	169-181		Australia		-25.274398	133.775136	Sheep		Farm woodland		Baseline from implementation					Livestock offset/mitigation		Positive					Positive
Perrott1999_562	Journal Article	1999	"Perrott, K. W.; Ghani, A.; O'Connor, M. B.; Waller, J. E.; Hawke, M. F."	Tree stocking effects on soil chemical and microbial properties at the Tikitere Agroforestry Research Area	New Zealand Journal of Forestry Science	0048-0134		<Go to ISI>://BCI:BCI199900470188	"Soil fertility at the Tikitere Agroforestry Research Area near Rotorua has been monitored since the site was planted with Pinus radiata D. Don in 1973. Measurements made in 1991 and 1992 showed that after 18 years soil pH had declined and that Olsen phosphorus levels increased with increased tree stocking. Soil magnesium also declined at the higher tree stocking rates. We made further measurements on samples collected in 1991 and 1992 to determine reasons for the change in nutrient status. Soil carbon and soil organic phosphorus in the surface soil (0-75 mm depth) decreased with tree stocking, indicating increased net mineralisation of soil organic matter under P. radiata compared with pasture. Exchangeable cations and cation exchange capacity also declined with tree stocking, which is consistent with the loss of exchange sites in soil organic matter. Total soil inorganic phosphorus declined with increased tree stocking. This was expected because of reduced fertiliser phosphorus input at the higher stocking rates. However, phosphorus fractionation showed that bicarbonate-extractable inorganic phosphorus increased and acid-extractable inorganic phosphorus declined with tree stocking. The latter indicated possible decreases in soil apatite phosphorus. These results were consistent with the mobilisation of soil phosphorus under P. radiata by dissolution of fluorapatite (in parent material deposited during the 1886 Tarawera eruption) due to lower soil pH values and mineralisation of organic phosphorus previously accumulated under pasture. Consequently, Olsen phosphorus has increased despite reduced phosphorus fertiliser applications. Microbiological activity (as indicated by microbial biomass and microbial respiration) and phosphatase activities of soil samples collected in 1995 also decreased with tree stocking, and so mineralisation of organic matter was not a result of microbial activity alone. However, the proportion of soil aggregates > 0.5 mm decreased under P. radiata, indicating there was less physical protection of the soil organic matter than under pasture where soil aggregates were maintained by fine roots."	29	1	1004-1006		New Zealand		-40.900557	174.885971	Sheep		Silvopasture		Pasture without trees					Soil organic carbon		Negative					
Paudel2012_619	Journal Article	2012	"Paudel, Bodh R.; Udawatta, Ranjith P.; Kremer, Robert J.; Anderson, Stephen H."	"Soil quality indicator responses to row crop, grazed pasture, and agroforestry buffer management"	Agroforestry Systems	0167-4366	10.1007/s10457-011-9454-8	<Go to ISI>://WOS:000300312900015	"Soil enzyme activities and water stable aggregates have been identified as sensitive soil quality indicators, but few studies exist comparing those parameters within buffers, grazed pastures and row-crop systems. Our objective was to examine the effects of these land uses on the activities of selected enzymes (beta-glucosidase, beta-glucosaminidase, fluorescein diacetate (FDA) hydrolase, and dehydrogenase), proportion of water stable aggregates (WSA), soil organic carbon and total nitrogen content. Four management treatments [grazed pasture (GP), agroforestry buffer (AgB), grass buffer (GB) and row crop (RC)] were sampled in 2009 and 2010 at two depths (0 to 10- and 10 to 20-cm) and analyzed. Most of the soil quality indicators were significantly greater under perennial vegetation when compared to row crop treatments. Although there were numerical variations, soil quality response trends were consistent between years. The beta-glucosaminidase activity increased slightly from 156 to 177 mu g PNP g(-1) dry soil while beta-glucosidase activity slightly decreased from 248 to 237 mu g PNP g(-1) dry soil in GB treatment during 2 years. The surface (0-10 cm depth) had greater enzyme activities and WSA than sub-surface (10-20 cm) samples. WSA increased from 178 to 314 g kg(-1) in row crop areas while all other treatments had similar values during the 2 year study. The treatment by depth interaction was significant (P < 0.05) for beta-glucosidase and beta-glucosaminidase enzymes in 2009 and for dehydrogenase and beta-glucosaminidase in 2010. Soil enzyme activities were significantly correlated with soil organic carbon content (r a parts per thousand yen 0.94, P < 0.0001). This is important because soil enzyme activities and microbial biomass can be enhanced by perennial vegetation and thus improve several other soil quality parameters. These results also support the hypothesis that positive interactions among management practices, soil biota and subsequent environmental quality effects are of great agricultural and ecological importance."	84	2	43-54		USA	Missouri	37.2	-92.74	Cattle		Riparian strip		Pasture without trees					Soil organic carbon		No effect					
Ovalle2006_669	Journal Article	2006	"Ovalle, Carlos; Del Pozo, Alejandro; Casado, Miguel A.; Acosta, Belen; de Miguel, Jose M."	Consequences of landscape heterogeneity on grassland diversity and productivity in the espinal agroforestry system of central Chile	Landscape Ecology	0921-2973	10.1007/s10980-005-3498-y	<Go to ISI>://WOS:000237487700010	"The current land use system in the anthropogenic savannas (Espinales) of the Mediterranean climate region of Chile, has resulted in considerable heterogeneity at the landscape level which is associated with different covers of the legume tree, Acacia caven. The effects of landscape heterogeneity on the diversity and productivity of herbaceous plant communities were studied in 29 plots of 1000 m(2), with a wide range of woody cover. A detrended correspondence analysis of the species x plots matrix explained 73% of the total variation and revealed the existence of two trends of variation in floristic composition: one associated with physiographic position (hillsides and flatlands) and the other related to the number of years since the last cutting, or coppicing, of A. caven. Despite the great majority of the original herbaceous species having disappeared as a result of the prevailing land use system, some native species have been able to survive especially on hillside areas with low grazing intensity. Woody cover was a good indicator of spatial heterogeneity and land use history. It was also correlated with stocking rate, above-ground biomass of herbaceous vegetation, and soil fertility (organic matter, nitrogen and phosphorus concentration), both on hillsides and flatlands. The relationship between woody cover and herbaceous plant species richness was significant and unimodal in flat land areas, and linear, and marginally significant, on hillsides. The consequences of land use changes on the conservation of the ecological and productive values of grasslands are analyzed."	21	4	238-244		Chile		-35.59	-72.17	Sheep		Wood pasture		Other	Espinales with fewer trees (cleared by humans)	Understory/pasture production		Positive	Soil organic matter		Positive					
Orefice2017_686	Journal Article	2017	"Orefice, Joseph; Smith, Richard G.; Carroll, John; Asbjornsen, Heidi; Kelting, Daniel"	"Soil and understory plant dynamics during conversion of forest to silvopasture, open pasture, and woodlot"	Agroforestry Systems	0167-4366	10.1007/s10457-016-0040-y	<Go to ISI>://WOS:000405772000010	"Little is known regarding the impact of converting northern hardwood forests to pasture or silvopasture. Our objective was to investigate how understory plant communities and soil physical and chemical properties respond during the first 2 years following conversion of northern hardwood forest to pasture. To accomplish this, we established three forest conversion treatments (silvopasture, open pasture, and woodlot) in a 50 year old northern hardwood forest in New York. The silvopasture and open pasture treatments were seeded with forages and then grazed with cattle after the initial timber harvest. Understory plant inventories and soil sampling were conducted pre-treatment and 2 years after treatment establishment. Understory non-woody plant species richness increased in all treatments during the two year period (F = 73.633, P < 0.001), while species richness of understory woody plants remained similar to pretreatment levels (F = 2.648, P = 0.150). Species most negatively affected by forest conversion included Arisaema triphyllum, Mitchella repens, and Thalictrum pubescens. Species that were only observed after the treatments were established included Danthonia spicata, Agrostis spp., Ranunculus spp., Digitaria spp., Rumex acetosella, and Hieracium spp. One species, Vaccinium angustifolium, was negatively affected by the silvopasture and open pasture treatments, but not the woodlot treatment. Soil bulk density was higher in both the open and silvopasture treatments compared to pretreatment levels, but the woodlot treatment soil bulk density remained statistically similar to pre-treatment levels. Percent total nitrogen, potentially mineralizable nitrogen, and phosphorus increased in silvopastures, open pastures, and woodlot treatment groups compared to pre-treatment levels. Future research should investigate the implications of these changes in ecosystem structure and composition."	91	4	211-231		USA	New York	44.35	-73.53	Cattle		Silvopasture		Forest without grazing					Soil organic matter		No effect					
Nagler2015_770	Journal Article	2015	"Nagler, Magdalena; Fontana, Veronika; Lair, Georg J.; Radtke, Anna; Tasser, Erich; Zerbe, Stefan; Tappeiner, Ulrike"	Different management of larch grasslands in the European Alps shows low impact on above- and belowground carbon stocks	Agriculture Ecosystems & Environment	0167-8809	10.1016/j.agee.2015.08.005	<Go to ISI>://WOS:000362141100019	"Larch (Larix decidua) grasslands represent a traditional agro-forest system in the montane and subalpine belts of the European Alps, combining fodder and timber production. Due to socio-economic reasons, large parts of those dual-purpose grasslands have either been abandoned or intensified over the last 60 years. While their associated benefits such as high biodiversity and space for human recreation has recently been acknowledged, the carbon sequestration potential of larch grasslands is still unknown. In this study, we quantified belowground organic carbon stocks (i.e. in roots and 0-20 cm topsoil) and aboveground biomass carbon (i.e. trees and understory vegetation) of three differently managed larch grasslands - namely intensively, extensively and pastured - as well as of abandoned larch grasslands. Data obtained from 166 study sites show that larch grasslands store between 184 and 265 t C ha(-1). Belowand aboveground carbon stocks are similar in the managed larch grasslands but increase with abandonment due to enlarged tree-biomass. (C) 2015 Elsevier B.V. All rights reserved."	213		51-65		Italy		46.49	11.34	Cattle		Wood pasture		Pasture without trees	Also compared to forest without pasture				Total carbon		Positive					
Mutschlechner2018_772	Journal Article	2018	"Mutschlechner, Mira; Praeg, Nadine; Illmer, Paul"	The influence of cattle grazing on methane fluxes and engaged microbial communities in alpine forest soils	Fems Microbiology Ecology	0168-6496	10.1093/femsec/fiy019	<Go to ISI>://WOS:000439779100002	"Recent dynamics and uncertainties in global methane budgets necessitate a dissemination of current knowledge on the controls of sources and sinks of atmospheric methane. Forest soils are considered to be efficient methane sinks; however, as they are microbially mediated they are sensitive to anthropogenic influences and tend to switch from being sinks to being methane sources. With regard to global changes in land use, the present study aimed at (i) investigating the influence of grazing on flux rates of methane in forest soils, (ii) deducing possible (a) biotic factors regulating these fluxes, and (iii) gaining an insight into the complex interactions between methane-cycling microorganisms and ecosystem functioning. Here we show that extensive grazing significantly mitigated the soil's sink strength for atmospheric methane through alterations of both microbial activity and community composition. In situ flux measurements revealed that all native, non-grazed areas were net methane consumers, while the adjacent, grazed areas were net methane producers. Whereas neither parent material nor soil properties including moisture and organic matter showed any correlation to the ascertained fluxes, significantly higher archaeal abundances at the grazed study sites indicated that small inputs of methanogens associated with cattle grazing may be sufficient to sustainably increase methane emissions."	94	5	181-189		Austria		47.41	11.57	Cattle		Forest grazing		Forest without grazing					GHG emissions		Negative					
Mosquera-Losada2010_805	Journal Article	2010	"Mosquera-Losada, M. R.; Ferreiro-Dominguez, N.; Rigueiro-Rodriguez, A."	Fertilization in pastoral and Pinus radiata D. Don silvopastoral systems developed in forest and agronomic soils of Northwest Spain	"Agriculture, Ecosystems & Environment"	0167-8809	http://dx.doi.org/10.1016/j.agee.2010.10.007	http://www.sciencedirect.com/science/journal/01678809	"The effects of fertilization, pasture sowing and tree plantation on soil fertility and tree and pasture production can vary depending on the soil type. Tree plantation is recognized as a way to reduce nutrient leaching and increase land profitability in agronomic and forest soils, meanwhile pasture fertilization and sowing is usually associated to better pasture productivity and quality. Fertilization can be performed with mineral fertilizers, which have become expensive in recent times, or with organic fertilizers like sludge, which is being promoted worldwide. This study aims to evaluate the effects of sludge fertilization, tree planting and pasture sowing on different variables of soil (KCl-pH, cation exchange capacity, total N, total and Mehlich P, nitrate and soil organic matter) and pasture (production, botanical composition, crude protein and P concentration) in treeless and agroforestry systems established in forest and agronomic soils. The experimental design was a randomized block following an incomplete factorial design with three replicates and nine treatments including two types of soils (forestry and agronomic), two types of vegetation (natural and sown), two types of fertilization (sludge fertilization and mineral fertilization, with a no fertilizer control) in afforested and treeless pastures. Pasture production and quality was better under agronomic soils, which also had higher levels of KCl-pH, cation exchange capacity, nitrate, total N and P than forest soils. Tree establishment did not modify nitrate or P leaching, probably due to the youth of the trees when most of nitrate was leached at the beginning of the experiment, but reduction of soil KCl pH and pasture crude protein was found in forest soils, when trees and pasture were together established, probably due to the high extractions of these systems compared with unsown forests. Moreover, the sludge inputs increased pasture production better than the mineral fertilizer in the forest soils, probably due to the greater amount of nutrients applied by the former. Sowing enhanced the presence of sown grasses in the forest understory, but their presence reduced pasture quality, and they disappeared within a short period of time. Therefore, the use of the sludge as fertilizer allows nutrient recycling of this residue in soils of low fertility and increases productivity and preserves fertility compared with mineral fertilizer at short (forest soils) and medium (agronomic soils) term."	139	4	421-434	afforestation; agricultural soils; agroforestry systems; cation exchange capacity; crude protein; cycling; farming systems; fertilizers; forest plantations; forest soils; grassland soils; grasslands; nitrate; nitrogen; organic fertilizers; pastoralism; pastures; phosphorus; pines; potassium chloride; productivity; protein content; silvopastoral systems; sludges; soil fertility; soil organic matter; soil pH; soil properties; sown grasslands; species composition; trees; woody plants	Spain	Galicia	42.5	-8.1	Pasture without trees		Silvopasture		Pasture without trees		Understory/pasture production		No effect	Soil organic matter		No effect		No effect			
McHenry2009_913	Journal Article	2009	"McHenry, Melinda T.; Wilson, Brian R.; Lockwood, Peter V.; Guppy, Christopher N.; Sindel, Brian M.; Tighe, Matthew K.; Growns, Ivor O.; Lemon, John M."	"The impact of individual Callitris glaucophylla (white cypress pine) trees on agricultural soils and pastures of the north-western slopes of NSW, Australia"	Rangeland Journal	1036-9872	10.1071/rj08052	<Go to ISI>://WOS:000269406500006	"Woody vegetation thickening occurs in agri-ecosystems worldwide, often with negative consequences for production. Dense Callitris glaucophylla ( Joy Thomps. & L. A. S. Johnson) stands affect landscapes across NW NSW, Australia, and strategies to reduce tree density to levels which maintain biodiversity values alongside agricultural production are currently being sought. We investigated soil chemical and groundcover patterns associated with individual small and large C. glaucophylla trees at six sites of variable management history and lithology in NWNSW, Australia. We posed two questions: ( 1) do individual C. glaucophylla trees impose patterns on soil and groundcover ( soil extractable P, C, N, Sand pH, litter biomass, litter P and pasture cover), and, ( 2) if patterns exist, do they differ between tree sizes? Results showed that extractable P, C and pH decreased away from trees of both sizes, but significantly higher values were recorded adjacent to the stem of large trees. Litter biomass exhibited a strong site-related trend independent of soil variables. Positive correlations between litter and soil variables existed for some sites and not others, indicative of processes such as grazing which contribute to the transport of litter away from the tree. Irrespective of tree size ground-storey vegetation cover increased significantly away from the stem, presumably as a consequence of competition for soil water. Further results indicated that single C. glaucophylla trees enrich soils in patterns analogous to other species in similar environments worldwide. However, localised soil improvements must be weighed up against the negative effects of decreased groundcover associated with trees, and the potential for the species to re-seed prolifically into managed paddocks. Future research will discern the impact of individual C. glaucophylla trees at higher densities, where soil patterning may be modified by intense within-stand competition."	31	3	93-100		Australia	New South Wales	-30.05	142.66	Mixture of sheep and cattle		Wood pasture		Pasture without trees		Understory/pasture production		Decrease with increased tree density/cover/proximity	Total soil carbon		Positive					
McAdam2018_930	Journal Article	2018	"McAdam, J. H.; Olave, R.; Fornara, D."	Silvopastoral agroforestry - an option to support sustainable grassland intensification	"Proceedings of the 4th European Agroforestry Conference, Agroforestry as Sustainable Land Use, 28-30 May 2018, Nijmegen, The Netherlands"	978-84-09-02384-4			"Intensive and semi-intensive temperate grassland systems often revolve around landscapes which have poor ecosystem services delivery. This work demonstrates that the introduction of wide spaced trees in silvopastoral agroforestry systems can make these grassland landscapes more sustainable, deliver a wide range of ecosystem services and align with a sustainable grassland management strategy. The longer animals can remain on pasture in climates with high, unpredictable rainfall, the less ammonia will be emitted from the system. Silvopasture is shown to extend the grazing season to help higher grass utilisation and give resilience to grazing during extreme rainfall, while increasing short-term carbon storage and long term carbon sequestration."			153-162	carbon sequestration; grasslands; rain; silvopastoral systems; sustainability	UK	Northern Ireland	54.41	-6.6	Unclear		Silvopasture		Pasture without trees					Total carbon		Positive	Positive				
Lopez-Diaz2017_1048	Journal Article	2017	"Lopez-Diaz, M. L.; Benitez, R.; Moreno, G."	How do management techniques affect carbon stock in intensive hardwood plantations?	Forest Ecology and Management	0378-1127	10.1016/j.foreco.2016.11.048	<Go to ISI>://WOS:000398868800023	"Recent studies in temperate regions have shown that agroforestry systems, especially silvopastoral systems, have greater carbon (C) sequestration potential than monocropping systems or pastures, or even forest plantations. In Europe, there is growing interest in establishing high quality wood plantations with intensive management comprising irrigation, fertilisation and chemical weed control to reduce rotation length. However, these operations can have major environmental impacts similar to the effects of intensive agriculture, such as impoverishment of soil C. The aim of this study is to identify optimum management practices for intensive systems of quality wood production to optimise soil C stock and plantation productivity. An experiment was conducted in Extremadura, mid-west Spain, from 2011 to 2014, in a 13 year-old hybrid walnut (Juglans major x regia mj 209xra) plantation with a density of 333 trees ha(-1). Two essays were established: one with three techniques to control competition from herbaceous strata beneath trees - mowing, ploughing and sheep grazing (1 sheep ha(-)1)- and the other to test implementation of legumes (mixture of Trifolium michelanium and Ornithopus compressus complemented by the same quantities of phosphorous and potassium as mineral treatment) as an alternative to traditional mineral fertilisation (40 kg N ha(-1), 40 kg P205 ha(-1) and 50 kg K2O ha(-1)). The C stock estimate was based on soil organic carbon (SOC) and aboveground (tree trunks and branches) and belowground biomass (tree and pasture roots). Most of the C stock was contained in SOC, at 50% in the uppermost soil layer (025 cm), followed by aboveground biomass. The response of SOC in each treatment was higher than the other parameters analysed, suggesting that SOC is a more sensitive pool to management techniques. Grazing as control of herbaceous vegetation and legume implementation as nitrogen supply are suitable techniques for optimising soil C stocks and also achieve adequate tree growth in the longer term. (C) 2016 Elsevier B.V. All rights reserved."	389		17-23		Spain	Extremadura	39.94	-6.28	Sheep		Forest grazing		Forest without grazing					Soil organic carbon		Positive					
Lim2018_1085	Journal Article	2018	"Lim, Sang-Sun; Baah-Acheamfour, Mark; Choi, Woo-Jung; Arshad, Muhammad A.; Fatemi, Farrah; Banerjee, Samiran; Carlyle, Cameron N.; Bork, Edward W.; Park, Hyun-Jin; Chang, Scott X."	Soil organic carbon stocks in three Canadian agroforestry systems: From surface organic to deeper mineral soils	Forest Ecology and Management	0378-1127	10.1016/j.foreco.2018.02.050	<Go to ISI>://WOS:000430778900009	"Our understanding of the effect of agroforestry systems on soil organic carbon (SOC) is largely limited to the upper layer of the mineral soil, while LFH (litter, partially decomposed litter and humus) and deeper soil layers are poorly studied. In this study, the effects of three different agroforestry systems (hedgerow, shelterbelt, and silvopasture) and their component land-cover types (treed area and adjacent herbland) on SOC stock in LFH and mineral soil layers (0-75 cm) were investigated across 36 sites in central Alberta, Canada. The SOC stock of mineral soil (0-75 cm) was not affected by agroforestry systems but by land-cover type. The treed area had greater (p < 0.001) SOC in the 0-75 cm mineral soil (25.5 kg C m(-2)) than the herbland (19.4 kg C m(-2)), driven by the greater (p < 0.001) SOC level in the top 0-30 cm rather than that in the deeper layers (30-75 cm). Within the treed area, the silvopasture system that was dominated by broad-leaf deciduous trees had 56-70% more SOC in the 0-10 cm soil than in the hedgerow and shelterbelt systems. The SOC stock in the 0-10 cm layer was positively (p = 0.025) related to the C stock of the overlying LFH layer in the silvopasture system. These results together with the 22-24% higher dissolved organic carbon (DOC) concentration in the silvopasture than in the other systems suggest that the greater SOC stock in the 0-10 cm mineral soil could be attributed to the higher rates of translocation of DOC from the LFH in the silvopasture than that in shelterbelt or hedgerow. We conclude that SOC stock in the top mineral soil (e.g., 0-30 cm) is more responsive to changes in land-cover type and the LFH layer plays an important role in increasing SOC stock in the surface mineral soil of the agroforestry systems in central Alberta."	417		57-65		Canada	Alberta	55.19	-115.12	Unclear		Silvopasture	AND shelterbelt AND hedge	Pasture without trees					Soil organic carbon		Positive					
